"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.542014279925631,0.236985876564181,0.480593647775678,5,0,0,0,0,0,0.593581853137991,0,0,0.472640290926977,0,0,0,0,0,0,0,0,0,0,-1.35106407515149,0,0,0,0,0,0.393842553366831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890999377719693,0,0,0
0.54438678597124,0.236753201213126,0.481200575931219,6,0,0,0,0,0,0.595705104482104,0,0,0.468398295319208,0,0,0,0,0,0,0,0,0,0,-1.36525418723463,0,0,0,0,0,0.412003601186463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084188596619173,0,0,0,0.880728326584941,0,0,0
0.544396363687941,0.236755553760618,0.481204330298241,7,0,0,0,-3.92007383622213e-05,0,0.595727008458236,0,0,0.468398053805377,0,0,0,0,0,0,0,0,0,0,-1.36526503627816,0,0,0,0,0,0.412045078081894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843505040209616,0,0,0,0.880699046268917,0,0,0
0.544658220134831,0.236824229088851,0.481265626526298,8,0,0,0,-0.00101598222368737,0,0.596176183174865,0,0,0.468405064986391,0,0,0,0,0,0,0,0,0,0,-1.36571755020215,0,0,0,0,0,0.41276434845022,0,0,0,0.000613433749890031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880616269827822,0,0,0,0.879968339366197,0,0,0
0.546519308639933,0.236723971474447,0.481834924424359,9,0,0,0,-0.00753904161308929,0.00554854632493795,0.596936160535544,0,0,0.466877424049163,0,0,0,0,0,0,0,0,0,0,-1.36874357726914,0,0,0,0,0,0.416361583300002,0,0,0,0.00401931100018834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113411390543818,0,0,0,0.875198454618009,0,0,0
0.548669469677074,0.236771444163262,0.482505949287188,10,0,0,0,-0.015077709417227,0.0117660149714053,0.597306927726413,0,0,0.464595447919721,0.00203680206349291,0,0,0,0,0,0,0,0,0,-1.37204043099269,0,0,0,0,0,0.419880539487283,0,0,0,0.00777056491564638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142595915869099,0,0,0,0.869502251739049,0,0,0
0.588742934334585,0.243628861271007,0.491357785502764,11,0,0,0,-0.0867238505820454,0.107596884819337,0.613259677112041,0,0,0.441562552233274,0.0272171780705672,0,0,0,0,0,0,0,0,-0.137732317803607,-1.38583914409242,0,0,0,0,0,0.488675119403279,0,0,0,0.0650793177456732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595906056194276,0,0,0,0.807313977474472,0,0,0
0.630683502404208,0.265047419768317,0.49603867725132,12,0,0,0,-0.123070004275807,0.166475490821223,0.621638977648619,0,0,0.419004793164707,0.0548796374921714,0,0,0,0,0,0,0,0,-0.214681453066002,-1.34769822048241,0,0,0,-0.157577838225028,0,0.571267427254359,0,0,0,0.142451521532661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107467794677784,0,0,0,0.759841873457728,0,0,0
0.656788753481337,0.276633283979429,0.498717893161199,13,0,0,-0.0415988091086801,-0.138132285307925,0.214147442726096,0.630952874203572,0,0,0.414203260419498,0.0686814204425515,0,0,0,0,0,0,0,0,-0.259958691017186,-1.31834070219024,0,0,0,-0.243483367131942,0,0.614554548963627,0,0,0,0.1910180464836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12882237075304,0,0,0,0.739133890763987,0,0,0
0.684152602692779,0.288412605484316,0.498133725319844,14,0,0,-0.0873633264861258,-0.148447530843165,0.252082086888528,0.639184921522777,0,0,0.410265427007868,0.0766242104751725,0,0,0,0,0,0,0,0,-0.300786639643191,-1.28052951218741,0,0,0,-0.310065852696832,0,0.687405776962943,0,0,0,0.237790770375926,0,0,0,0,0,-0.0592483092518658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156996534215537,0,0,0,0.726091443659836,0,0,0
0.691571357477384,0.29054605764032,0.497254274256083,15,0,0,-0.0958155864267251,-0.15008375148839,0.261256939703689,0.641887501165304,0,0,0.410733363870649,0.0781288847551609,0,0,0,0,0,0,0,-0.0218768786089757,-0.308009294851778,-1.26976694110808,0,0,0,-0.322141562447441,0,0.709250004518842,0,0,0,0.247737192849426,0,0,0,0,0,-0.0703981607181164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165894054787037,0,0,0,0.723204233999402,0,0,0
0.717154609588729,0.296105997829143,0.494597663035084,16,0,0,-0.124579533628128,-0.154861719282315,0.291262445511332,0.646203865725819,0,0,0.413546317494874,0.0796636832964171,0,0,0,0,0,0,0,-0.0976461811212118,-0.331836280191355,-1.23068696971529,0,0,0,-0.371126545723249,0,0.765969034505146,0.0437850011792243,0,0,0.274000821092029,0,0,0,0,0,-0.110603640853251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196608939809279,0,0,0,0.710300761900678,0,0,0
0.741768749399703,0.29368238380827,0.494067581845814,17,0,0,-0.150667484696043,-0.161745897747729,0.308316086579978,0.639147027213806,0,0,0.404514949729073,0.0807127144761749,0,0,0,0,0,0,0,-0.152383408037343,-0.341013562637776,-1.18598188228783,0,0,0,-0.389600558466669,0,0.812662389752512,0.100708481517514,0,0,0.304745535584599,0,0,0,0,0,-0.131366263639961,0,0,0,0,0,0,0,0,0,0,0,-0.0640569308531923,0,0,0,0,0,0,0,0,0.225607797005807,0,0,0,0.700401006507079,0,0,0
0.802208421853881,0.285851287065277,0.47207112449477,18,0,0,-0.196389464533087,-0.149652239681697,0.36254550932491,0.596279879860975,0,0,0.373357081042983,0.103312066513537,0,0,0,0,0,0,-0.175158918044874,-0.259828073278863,-0.329211713523867,-1.03635173469034,0,0,0,-0.418066765599901,0,0.947071093443495,0.216084889154469,0,0,0.391388755146596,0,0,0,0,0,-0.164915668263749,0,0,0,0,0,0,0,0,0,0,0,-0.218922845392421,0,0,0,0,0,0,0,0,0.291592642812946,0,0,0,0.666865505708887,0,0,0
